 [ 4.61330e-02  4.07830e-02  3.52855e-01]
 [ 4.66960e-02  4.71910e-02  3.54004e-01]
 [ 4.74080e-02  6.72890e-02  3.55582e-01]
 [ 4.59950e-02  6.61740e-02  3.57427e-01]
 [ 4.30690e-02  6.99140e-02  3.59664e-01]
 [ 3.86910e-02  7.36510e-02  3.62136e-01]
 [ 3.31430e-02  7.60580e-02  3.64712e-01]
 [ 2.73310e-02  7.97390e-02  3.67237e-01]
 [ 2.13120e-02  8.56340e-02  3.69963e-01]
 [ 1.48520e-02  8.79150e-02  3.72723e-01]
 [ 5.71700e-03  8.79480e-02  3.75277e-01]
 [-1.82900e-03  8.79560e-02  3.77161e-01]
 [-9.88000e-03  8.78310e-02  3.78523e-01]
 [-1.70140e-02  8.72160e-02  3.79466e-01]
 [-2.41870e-02  8.45370e-02  3.80059e-01]
 [-3.03410e-02  8.24200e-02  3.80442e-01]
 [-3.43280e-02  7.63150e-02  3.80691e-01]
 [-3.70720e-02  6.98370e-02  3.80762e-01]
 [-3.90260e-02  6.59910e-02  3.80576e-01]
 [-3.94770e-02  6.04560e-02  3.79225e-01]
 [-3.94530e-02  5.61840e-02  3.76220e-01]
 [-3.85780e-02  4.89810e-02  3.72270e-01]
 [-3.55200e-02  4.13910e-02  3.67569e-01]
 [-3.17490e-02  3.89170e-02  3.63062e-01]
 [-2.66070e-02  3.23740e-02  3.58735e-01]
 [-2.10270e-02  2.84350e-02  3.54888e-01]
 [-1.50700e-02  2.46880e-02  3.51597e-01]
 [-8.56100e-03  1.97830e-02  3.48853e-01]
 [-2.00400e-03  1.65520e-02  3.46397e-01]
 [ 3.89900e-03  1.27390e-02  3.44622e-01]
 [ 1.05900e-02  1.18480e-02  3.43118e-01]
 [ 1.65710e-02  7.20900e-03  3.42004e-01]
 [ 2.26710e-02  5.67000e-03  3.41224e-01]
 [ 2.83330e-02  4.16200e-03  3.40628e-01]
 [ 3.33700e-02  1.92100e-03  3.40191e-01]
 [ 3.78370e-02 -1.52000e-04  3.39860e-01]
 [ 4.20680e-02 -4.64200e-03  3.39631e-01]
 [ 4.57320e-02 -7.70300e-03  3.39466e-01]
 [ 4.85960e-02 -1.32780e-02  3.39347e-01]
 [ 5.13280e-02 -1.56900e-02  3.39270e-01]
 [ 5.33260e-02 -1.97950e-02  3.39234e-01]
 [ 5.44640e-02 -2.68450e-02  3.39234e-01]
 [ 5.50380e-02 -3.25570e-02  3.39277e-01]
 [ 5.50950e-02 -3.71300e-02  3.39351e-01]
 [ 5.47260e-02 -4.46030e-02  3.39442e-01]
 [ 5.34740e-02 -5.23320e-02  3.39541e-01]
 [ 5.12720e-02 -5.93360e-02  3.39629e-01]
 [ 4.79610e-02 -6.77330e-02  3.39699e-01]
 [ 4.43780e-02 -7.28470e-02  3.39751e-01]
 [ 3.99240e-02 -7.90010e-02  3.39770e-01]
 [ 3.42640e-02 -8.37390e-02  3.39759e-01]
 [ 2.84470e-02 -8.79980e-02  3.39602e-01]
 [ 2.28990e-02 -9.13510e-02  3.39098e-01]
 [ 1.68290e-02 -9.48370e-02  3.38341e-01]
 [ 1.11340e-02 -9.45930e-02  3.36895e-01]
 [ 5.18900e-03 -9.45920e-02  3.35380e-01]
 [ 6.13000e-04 -9.47950e-02  3.34121e-01]
 [-4.19600e-03 -9.40910e-02  3.32933e-01]
 [-9.61700e-03 -9.15200e-02  3.31751e-01]
 [-1.24300e-02 -9.02560e-02  3.30798e-01]
 [-1.55470e-02 -8.79960e-02  3.29952e-01]
 [-1.79160e-02 -8.63420e-02  3.29268e-01]
 [-2.07610e-02 -8.16000e-02  3.28643e-01]
 [-2.22800e-02 -7.90590e-02  3.28128e-01]
 [-2.34220e-02 -7.55390e-02  3.27702e-01]
 [-2.46270e-02 -7.07310e-02  3.27355e-01]
 [-2.55370e-02 -6.69870e-02  3.27067e-01]
 [-2.65740e-02 -5.83160e-02  3.26802e-01]
 [-2.68950e-02 -5.41850e-02  3.26598e-01]
 [-2.70030e-02 -4.69320e-02  3.26436e-01]
 [-2.68420e-02 -4.24540e-02  3.26314e-01]
 [-2.63000e-02 -3.92560e-02  3.26221e-01]
 [-2.57680e-02 -3.18240e-02  3.26147e-01]
 [-2.38630e-02 -2.92080e-02  3.26095e-01]
 [-2.26520e-02 -2.48190e-02  3.26073e-01]
 [-2.06420e-02 -2.10000e-02  3.26079e-01]
 [-1.75160e-02 -1.76210e-02  3.26167e-01]
 [-1.53100e-02 -1.08910e-02  3.26405e-01]
 [-1.29890e-02 -6.04000e-03  3.26987e-01]
 [-9.46200e-03 -4.22600e-03  3.28013e-01]
 [-6.25000e-03 -3.63200e-03  3.29216e-01]
 [-2.82700e-03 -1.74600e-03  3.30461e-01]
 [ 6.62000e-04  1.44300e-03  3.31629e-01]
 [ 4.54000e-03  1.73700e-03  3.32871e-01]
 [ 7.73600e-03  1.94300e-03  3.34053e-01]
 [ 1.06310e-02  2.94100e-03  3.35184e-01]
 [ 1.35480e-02  4.45000e-03  3.36213e-01]
 [ 1.61270e-02  4.50000e-03  3.37206e-01]
 [ 1.75480e-02  5.05200e-03  3.38148e-01]
 [ 1.89390e-02  5.43700e-03  3.38967e-01]
 [ 1.93850e-02  5.35300e-03  3.39679e-01]
 [ 1.96810e-02  4.96000e-03  3.40311e-01]
 [ 1.95990e-02  4.35400e-03  3.40857e-01]
 [ 1.87860e-02  3.19200e-03  3.41367e-01]
 [ 1.72360e-02  1.77800e-03  3.41823e-01]
 [ 1.55830e-02  1.00800e-03  3.42212e-01]
 [ 1.37260e-02  8.41000e-04  3.42505e-01]]
[[-1.62060e-02 -1.06700e-03  3.45186e-01]
 [-1.79710e-02 -3.78000e-04  3.45677e-01]
 [-1.89960e-02 -5.69000e-04  3.46111e-01]
 [-1.95030e-02 -7.03000e-04  3.46465e-01]
 [-1.95880e-02 -7.52000e-04  3.46742e-01]
 [-1.91140e-02 -7.98000e-04  3.46953e-01]
 [-1.69160e-02 -8.73000e-04  3.47111e-01]
 [-1.32230e-02 -5.18000e-04  3.47232e-01]
 [-8.83600e-03  1.30000e-03  3.47327e-01]
 [-3.41900e-03  1.31500e-03  3.47404e-01]
 [ 2.34200e-03  1.82200e-03  3.47469e-01]
 [ 8.20200e-03  2.36100e-03  3.47527e-01]
 [ 1.48970e-02  4.60400e-03  3.47594e-01]
 [ 2.12530e-02  9.08600e-03  3.47691e-01]
 [ 2.67930e-02  9.61800e-03  3.47895e-01]
 [ 3.23400e-02  1.33160e-02  3.48274e-01]
 [ 3.67540e-02  1.45910e-02  3.48926e-01]
 [ 3.99050e-02  2.18980e-02  3.49791e-01]
 [ 4.22590e-02  2.58170e-02  3.50983e-01]
 [ 4.37440e-02  3.15950e-02  3.52387e-01]
 [ 4.77280e-02  7.04090e-02  3.53648e-01]
 [ 4.71570e-02  5.85110e-02  3.55335e-01]
 [ 4.55930e-02  5.68930e-02  3.57103e-01]
 [ 4.38530e-02  5.80660e-02  3.58964e-01]
 [ 4.04130e-02  6.12710e-02  3.60698e-01]
 [ 3.59770e-02  6.54920e-02  3.62204e-01]
 [ 2.96880e-02  6.91780e-02  3.63369e-01]
 [ 2.29020e-02  7.05690e-02  3.64549e-01]
 [ 1.50910e-02  7.08900e-02  3.65664e-01]
 [ 7.24800e-03  7.08820e-02  3.66569e-01]
 [-1.12000e-03  6.96290e-02  3.67271e-01]
 [-9.15300e-03  6.79720e-02  3.67797e-01]
 [-1.66640e-02  6.60580e-02  3.68141e-01]
 [-2.33200e-02  6.30160e-02  3.68375e-01]
 [-2.87510e-02  5.92450e-02  3.68498e-01]
 [-3.32200e-02  5.57230e-02  3.68497e-01]
 [-3.61920e-02  5.16470e-02  3.68276e-01]
 [-3.85160e-02  4.81070e-02  3.67419e-01]
 [-3.96570e-02  4.39940e-02  3.65736e-01]
 [-4.02230e-02  3.99940e-02  3.63490e-01]
 [-4.03540e-02  3.67960e-02  3.61082e-01]
 [-4.01750e-02  3.33650e-02  3.58543e-01]
 [-3.97600e-02  3.05470e-02  3.55962e-01]
 [-3.87260e-02  2.60100e-02  3.53376e-01]
 [-3.64210e-02  2.20750e-02  3.50810e-01]
 [-3.33130e-02  1.88220e-02  3.48423e-01]
 [-2.98140e-02  1.68370e-02  3.46241e-01]
 [-2.51270e-02  1.39640e-02  3.44321e-01]
 [-1.99720e-02  1.02010e-02  3.42798e-01]
 [-1.48510e-02  9.37300e-03  3.41524e-01]
 [-9.44900e-03  8.02600e-03  3.40494e-01]
 [-4.29800e-03  5.49900e-03  3.39748e-01]
 [ 1.18000e-03  4.95100e-03  3.39197e-01]
 [ 6.61900e-03  4.07400e-03  3.38800e-01]
 [ 1.21320e-02  2.27800e-03  3.38529e-01]
 [ 1.68260e-02  8.48000e-04  3.38338e-01]
 [ 2.18510e-02 -5.56000e-04  3.38204e-01]
 [ 2.61010e-02 -2.32700e-03  3.38126e-01]
 [ 2.95790e-02 -4.63100e-03  3.38093e-01]
 [ 3.31750e-02 -8.68400e-03  3.38097e-01]
 [ 3.58500e-02 -1.18700e-02  3.38171e-01]
 [ 3.85940e-02 -1.56480e-02  3.38414e-01]
 [ 4.00130e-02 -1.88670e-02  3.38791e-01]
 [ 4.14240e-02 -2.31050e-02  3.39286e-01]
 [ 4.19340e-02 -2.76710e-02  3.39860e-01]
 [ 4.21710e-02 -3.28480e-02  3.40435e-01]
 [ 4.23090e-02 -3.65160e-02  3.40925e-01]
 [ 4.21600e-02 -4.18460e-02  3.41352e-01]
 [ 4.14750e-02 -4.56210e-02  3.41662e-01]
 [ 3.99680e-02 -5.27040e-02  3.41899e-01]
 [ 3.75840e-02 -5.70250e-02  3.42068e-01]
 [ 3.44190e-02 -6.15090e-02  3.42189e-01]
 [ 3.06360e-02 -6.49680e-02  3.42225e-01]
 [ 2.58090e-02 -6.99580e-02  3.42210e-01]
 [ 2.08000e-02 -7.36410e-02  3.41992e-01]
 [ 1.59970e-02 -7.77220e-02  3.41314e-01]
 [ 1.03280e-02 -8.03850e-02  3.40285e-01]
 [ 5.68900e-03 -8.38900e-02  3.39036e-01]
 [-3.61000e-04 -8.38910e-02  3.37449e-01]
 [-6.04600e-03 -8.39200e-02  3.35785e-01]
 [-1.10400e-02 -8.38840e-02  3.34300e-01]
 [-1.65900e-02 -8.15530e-02  3.32657e-01]
 [-1.99540e-02 -8.06390e-02  3.31253e-01]
 [-2.31910e-02 -8.01140e-02  3.30296e-01]
 [-2.68380e-02 -7.81260e-02  3.29550e-01]
 [-3.04170e-02 -7.27000e-02  3.28937e-01]
 [-3.43170e-02 -6.70980e-02  3.28328e-01]
 [-3.58500e-02 -6.49990e-02  3.27874e-01]
 [-3.89460e-02 -5.73110e-02  3.27433e-01]
 [-3.98270e-02 -5.52560e-02  3.27112e-01]
 [-4.07180e-02 -5.11340e-02  3.26875e-01]
 [-4.09030e-02 -4.68490e-02  3.26683e-01]
 [-4.10700e-02 -4.09270e-02  3.26538e-01]
 [-4.15620e-02 -3.23890e-02  3.26425e-01]
 [-4.10710e-02 -3.02780e-02  3.26348e-01]
 [-4.08300e-02 -2.16630e-02  3.26291e-01]
 [-3.96120e-02 -1.83120e-02  3.26258e-01]
 [-3.66210e-02 -1.61750e-02  3.26262e-01]
 [-3.32940e-02 -1.39540e-02  3.26325e-01]
 [-3.08560e-02 -8.44300e-03  3.26480e-01]
 [-2.78010e-02 -6.90700e-03  3.26837e-01]
 [-2.50330e-02 -4.51800e-03  3.27357e-01]
 [-2.21610e-02 -3.82300e-03  3.28038e-01]
 [-1.94470e-02 -2.79300e-03  3.28819e-01]
 [-1.60430e-02 -2.11100e-03  3.29739e-01]
 [-1.33770e-02 -2.86000e-04  3.30708e-01]
 [-1.02290e-02 -2.37000e-04  3.31794e-01]
 [-7.68100e-03  3.29000e-04  3.32877e-01]
 [-4.82100e-03 -6.50000e-05  3.34007e-01]
 [-2.68400e-03  8.10000e-04  3.35123e-01]
 [-3.99000e-04  8.25000e-04  3.36255e-01]
 [ 1.30000e-03  1.11400e-03  3.37321e-01]
 [ 2.39000e-03  1.23200e-03  3.38293e-01]
 [ 3.26000e-03  1.66600e-03  3.39113e-01]
 [ 3.77300e-03  1.97600e-03  3.39864e-01]
 [ 3.82300e-03  2.35600e-03  3.40540e-01]
 [ 3.90900e-03  2.33300e-03  3.41176e-01]]
[[-0.073729  0.030333  0.277472]
 [-0.073351  0.030629  0.277654]
 [-0.073177  0.031092  0.277797]
 [-0.072962  0.031715  0.277906]
 [-0.072459  0.032263  0.27799 ]
 [-0.071059  0.033123  0.278059]
 [-0.069645  0.035465  0.278114]
 [-0.067579  0.039107  0.278157]
 [-0.064109  0.041647  0.278194]
 [-0.061832  0.048473  0.278221]
 [-0.05881   0.052482  0.278244]
 [-0.053966  0.054983  0.278264]
 [-0.048858  0.057882  0.278281]
 [-0.044665  0.062046  0.278296]
 [-0.039631  0.063846  0.278311]
 [-0.035251  0.068346  0.278326]
 [-0.028985  0.068744  0.278341]
 [-0.024438  0.070405  0.278355]
 [-0.019275  0.070405  0.278369]
 [-0.015273  0.072099  0.278381]
 [-0.010439  0.072082  0.278392]
 [-0.005615  0.071763  0.278402]
 [-0.000933  0.070235  0.278409]
 [ 0.004349  0.068455  0.278411]
 [ 0.009121  0.066465  0.278402]
 [ 0.013203  0.063148  0.278345]
 [ 0.016701  0.059191  0.278218]
 [ 0.020261  0.055917  0.277938]
 [ 0.023044  0.05202   0.277405]
 [ 0.024888  0.048066  0.276641]
 [ 0.026436  0.042963  0.275701]
 [ 0.027296  0.038944  0.274397]
 [ 0.027778  0.032486  0.272753]
 [ 0.027804  0.027167  0.270757]
 [ 0.027584  0.022263  0.268363]
 [ 0.026229  0.017225  0.26614 ]
 [ 0.023633  0.010533  0.264415]
 [ 0.019789  0.003742  0.262575]
 [ 0.015257 -0.000618  0.260922]
 [ 0.010346 -0.006498  0.259469]
 [ 0.005526 -0.012363  0.258408]
 [ 0.001099 -0.01719   0.257477]
 [-0.005164 -0.020198  0.256739]
 [-0.010673 -0.025618  0.256156]
 [-0.016491 -0.028797  0.255747]
 [-0.020038 -0.03299   0.255432]
 [-0.025857 -0.03488   0.255192]
 [-0.031429 -0.036969  0.255005]
 [-0.034419 -0.040793  0.254867]
 [-0.048274 -0.040152  0.25474 ]
 [-0.04836  -0.043977  0.254645]
 [-0.055492 -0.044687  0.254579]
 [-0.059765 -0.046461  0.254529]
 [-0.063233 -0.048021  0.254488]
 [-0.065743 -0.050555  0.254464]
 [-0.06668  -0.054292  0.254456]
 [-0.068448 -0.0562    0.254456]
 [-0.069725 -0.057427  0.254458]
 [-0.070238 -0.060134  0.254472]
 [-0.070632 -0.061918  0.254505]
 [-0.075819 -0.050146  0.254029]
 [-0.075071 -0.058403  0.253733]
 [-0.073567 -0.059687  0.253536]
 [-0.069971 -0.060085  0.253419]
 [-0.065859 -0.060076  0.253353]
 [-0.050708 -0.06218   0.253344]
 [-0.045934 -0.061975  0.253335]
 [-0.038548 -0.061196  0.253325]
 [-0.031071 -0.059541  0.253278]
 [-0.020995 -0.059354  0.253149]
 [-0.012963 -0.059221  0.252651]
 [-0.004917 -0.058143  0.25158 ]
 [ 0.003237 -0.057684  0.250318]
 [ 0.011273 -0.05699   0.249057]
 [ 0.019188 -0.05642   0.248057]
 [ 0.026564 -0.055132  0.247078]
 [ 0.037165 -0.05529   0.246281]
 [ 0.043176 -0.05456   0.245678]
 [ 0.052207 -0.054666  0.245227]
 [ 0.058099 -0.054691  0.244896]
 [ 0.063942 -0.054078  0.244656]
 [ 0.071164 -0.053928  0.244475]
 [ 0.07815  -0.053909  0.244331]
 [ 0.085085 -0.053909  0.244223]
 [ 0.09206  -0.054078  0.244142]
 [ 0.097616 -0.054673  0.244086]
 [ 0.101839 -0.056034  0.244063]
 [ 0.106003 -0.056886  0.244064]
 [ 0.109071 -0.057946  0.24407 ]
 [ 0.111179 -0.059469  0.244098]
 [ 0.112448 -0.060904  0.244149]
 [ 0.113409 -0.062028  0.244262]
 [ 0.113942 -0.062649  0.244452]
 [ 0.114297 -0.063171  0.244691]
 [ 0.114393 -0.063625  0.244923]]
[[-3.31200e-03  4.46000e-04  3.44912e-01]
 [-4.22800e-03  4.23000e-04  3.44991e-01]
 [-4.82400e-03  5.40000e-05  3.45054e-01]
 [-5.58000e-03 -9.20000e-05  3.45107e-01]
 [-6.16700e-03 -1.88000e-04  3.45150e-01]
 [-6.23100e-03 -2.37000e-04  3.45185e-01]
 [-6.04000e-03 -4.12000e-04  3.45211e-01]
 [-5.03200e-03 -6.76000e-04  3.45228e-01]
 [-3.00400e-03 -8.05000e-04  3.45243e-01]
 [ 4.57000e-04  1.24000e-04  3.45252e-01]
 [ 4.51100e-03  1.60300e-03  3.45260e-01]
 [ 9.25200e-03  2.26000e-03  3.45268e-01]
 [ 1.43160e-02  6.90800e-03  3.45280e-01]
 [ 1.85800e-02  1.22480e-02  3.45313e-01]
 [ 2.31370e-02  1.58040e-02  3.45501e-01]
 [ 2.71630e-02  1.99020e-02  3.46055e-01]
 [ 3.04930e-02  2.37970e-02  3.47162e-01]
 [ 3.25430e-02  3.05430e-02  3.48723e-01]
 [ 3.44060e-02  3.85360e-02  3.50469e-01]
 [ 3.50740e-02  4.31580e-02  3.52720e-01]
 [ 3.50280e-02  4.86660e-02  3.55471e-01]
 [ 3.38140e-02  5.40390e-02  3.58175e-01]
 [ 3.07190e-02  5.76620e-02  3.60724e-01]
 [ 2.56990e-02  6.39860e-02  3.63222e-01]
 [ 2.04980e-02  6.61330e-02  3.65599e-01]
 [ 1.42970e-02  6.79710e-02  3.67667e-01]
 [ 8.08800e-03  6.88100e-02  3.69210e-01]
 [ 1.46400e-03  7.02720e-02  3.70338e-01]
 [-6.24800e-03  7.09750e-02  3.71088e-01]
 [-1.41110e-02  7.03730e-02  3.71563e-01]
 [-2.19620e-02  6.89480e-02  3.71874e-01]
 [-2.90420e-02  6.54820e-02  3.72075e-01]
 [-3.54470e-02  6.16160e-02  3.72137e-01]
 [-4.05820e-02  5.71390e-02  3.72009e-01]
 [-4.49720e-02  5.32820e-02  3.71314e-01]
 [-4.76090e-02  4.79360e-02  3.69799e-01]
 [-4.89500e-02  4.38260e-02  3.67528e-01]
 [-4.95110e-02  3.81150e-02  3.64948e-01]
 [-4.93140e-02  3.52020e-02  3.61968e-01]
 [-4.70990e-02  3.15500e-02  3.58922e-01]
 [-4.35250e-02  2.93100e-02  3.56107e-01]
 [-3.76030e-02  2.52910e-02  3.53681e-01]
 [-3.18660e-02  2.24680e-02  3.51280e-01]
 [-2.58720e-02  2.05930e-02  3.48991e-01]
 [-1.89020e-02  1.75680e-02  3.47191e-01]
 [-1.21260e-02  1.57730e-02  3.45766e-01]
 [-5.69900e-03  1.46670e-02  3.44613e-01]
 [ 7.24000e-04  1.30920e-02  3.43764e-01]
 [ 7.05700e-03  1.14710e-02  3.43169e-01]
 [ 1.27500e-02  9.54500e-03  3.42760e-01]
 [ 1.77860e-02  8.15700e-03  3.42461e-01]
 [ 2.28350e-02  4.48400e-03  3.42247e-01]
 [ 2.73940e-02  1.86100e-03  3.42090e-01]
 [ 3.16410e-02 -7.00000e-04  3.41972e-01]
 [ 3.53850e-02 -4.26000e-03  3.41881e-01]
 [ 3.90290e-02 -9.10100e-03  3.41816e-01]
 [ 4.21040e-02 -1.32610e-02  3.41774e-01]
 [ 4.44010e-02 -1.79130e-02  3.41755e-01]
 [ 4.70490e-02 -2.23180e-02  3.41756e-01]
 [ 4.85360e-02 -2.79520e-02  3.41785e-01]
 [ 4.93490e-02 -3.05590e-02  3.41831e-01]
 [ 4.97090e-02 -3.71770e-02  3.41905e-01]
 [ 4.96260e-02 -4.22410e-02  3.41986e-01]
 [ 4.83010e-02 -4.68470e-02  3.42065e-01]
 [ 4.63720e-02 -5.12750e-02  3.42137e-01]
 [ 4.29220e-02 -5.45260e-02  3.42196e-01]
 [ 3.86120e-02 -5.69250e-02  3.42241e-01]
 [ 3.42210e-02 -5.85880e-02  3.42264e-01]
 [ 2.87760e-02 -5.98230e-02  3.42263e-01]
 [ 2.44080e-02 -6.15870e-02  3.42225e-01]
 [ 1.83070e-02 -6.19860e-02  3.42056e-01]
 [ 1.26110e-02 -6.20060e-02  3.41641e-01]
 [ 8.06100e-03 -6.24880e-02  3.40997e-01]
 [ 3.67700e-03 -6.24690e-02  3.40141e-01]
 [-2.49000e-04 -6.19680e-02  3.39226e-01]
 [-2.91600e-03 -6.13840e-02  3.38383e-01]
 [-5.24600e-03 -5.96720e-02  3.37564e-01]
 [-8.05200e-03 -5.67570e-02  3.36695e-01]
 [-1.01700e-02 -5.39730e-02  3.35848e-01]
 [-1.19580e-02 -5.13420e-02  3.35083e-01]
 [-1.44370e-02 -4.51850e-02  3.34245e-01]
 [-1.54020e-02 -4.19470e-02  3.33514e-01]
 [-1.59650e-02 -3.79300e-02  3.32865e-01]
 [-1.69680e-02 -3.10840e-02  3.32267e-01]
 [-1.71390e-02 -2.58840e-02  3.31808e-01]
 [-1.71300e-02 -1.95790e-02  3.31480e-01]
 [-1.58110e-02 -1.63960e-02  3.31255e-01]
 [-1.45970e-02 -1.01570e-02  3.31092e-01]
 [-1.23580e-02 -7.19700e-03  3.30993e-01]
 [-9.36700e-03 -3.09600e-03  3.30951e-01]
 [-6.43400e-03  1.74100e-03  3.30958e-01]
 [-3.25500e-03  5.21500e-03  3.31134e-01]
 [ 3.24000e-04  8.87300e-03  3.31589e-01]
 [ 3.29200e-03  1.12690e-02  3.32455e-01]
 [ 6.79800e-03  1.13910e-02  3.33659e-01]
 [ 9.47300e-03  1.17840e-02  3.35046e-01]
 [ 1.15870e-02  1.17830e-02  3.36396e-01]
 [ 1.33540e-02  1.17810e-02  3.37585e-01]
 [ 1.54050e-02  1.16030e-02  3.38598e-01]
 [ 1.70440e-02  1.14350e-02  3.39438e-01]
 [ 1.81140e-02  1.08780e-02  3.40178e-01]
 [ 1.89690e-02  1.07000e-02  3.40804e-01]
 [ 1.93210e-02  7.88300e-03  3.41434e-01]
 [ 1.93410e-02  5.72500e-03  3.42055e-01]
 [ 1.89350e-02  2.98200e-03  3.42879e-01]
 [ 1.79740e-02  1.52000e-04  3.43987e-01]
 [ 1.65460e-02 -1.09200e-03  3.45525e-01]
 [ 1.48710e-02 -4.07200e-03  3.47509e-01]
 [ 1.32650e-02 -5.61600e-03  3.49803e-01]
 [ 1.18550e-02 -6.92800e-03  3.51806e-01]
 [ 9.92600e-03 -7.28300e-03  3.53551e-01]]
[[ 3.16000e-02  6.40200e-02  3.31668e-01]
 [ 3.11410e-02  6.40740e-02  3.31825e-01]
 [ 3.05190e-02  6.42170e-02  3.31954e-01]
 [ 2.98110e-02  6.36190e-02  3.32056e-01]
 [ 2.92370e-02  6.33320e-02  3.32138e-01]
 [ 2.88340e-02  6.34310e-02  3.32206e-01]
 [ 2.80800e-02  6.31600e-02  3.32262e-01]
 [ 2.63430e-02  6.21270e-02  3.32308e-01]
 [ 2.43920e-02  6.23280e-02  3.32346e-01]
 [ 2.12340e-02  6.23790e-02  3.32379e-01]
 [ 1.65420e-02  6.16600e-02  3.32406e-01]
 [ 1.11520e-02  6.09800e-02  3.32426e-01]
 [ 5.52400e-03  6.00100e-02  3.32440e-01]
 [-5.32000e-04  5.92000e-02  3.32448e-01]
 [-6.98400e-03  5.74430e-02  3.32449e-01]
 [-1.39010e-02  5.45560e-02  3.32434e-01]
 [-2.07170e-02  5.11910e-02  3.32350e-01]
 [-2.65020e-02  4.72060e-02  3.32123e-01]
 [-3.22250e-02  4.08680e-02  3.31518e-01]
 [-3.70010e-02  3.83170e-02  3.30461e-01]
 [-4.06960e-02  3.25960e-02  3.28973e-01]
 [-4.34040e-02  2.70930e-02  3.26996e-01]
 [-4.54420e-02  2.36330e-02  3.24691e-01]
 [-4.63830e-02  1.53600e-02  3.22099e-01]
 [-4.67510e-02  1.17960e-02  3.19454e-01]
 [-4.67530e-02  8.49400e-03  3.16806e-01]
 [-4.49640e-02  3.51600e-03  3.14014e-01]
 [-4.12310e-02 -7.40000e-05  3.11234e-01]
 [-3.61110e-02 -1.65800e-03  3.08625e-01]
 [-2.97100e-02 -2.70100e-03  3.06478e-01]
 [-2.42160e-02 -2.67600e-03  3.04886e-01]
 [-1.78570e-02 -2.19900e-03  3.03758e-01]
 [-1.22020e-02 -1.64300e-03  3.03066e-01]
 [-7.70300e-03 -7.45000e-04  3.02646e-01]
 [-2.19700e-03  2.28100e-03  3.02404e-01]
 [ 3.31100e-03  8.91800e-03  3.02331e-01]
 [ 8.73100e-03  1.12960e-02  3.02435e-01]
 [ 1.40730e-02  1.84120e-02  3.03121e-01]
 [ 1.76350e-02  2.11620e-02  3.04589e-01]
 [ 2.12730e-02  2.55140e-02  3.06753e-01]
 [ 2.31720e-02  2.71840e-02  3.09449e-01]
 [ 2.50290e-02  3.41020e-02  3.12677e-01]
 [ 2.62900e-02  3.80410e-02  3.15474e-01]
 [ 2.72940e-02  4.74200e-02  3.18229e-01]
 [ 2.74620e-02  4.89430e-02  3.20797e-01]
 [ 2.74340e-02  5.26450e-02  3.23314e-01]
 [ 2.73640e-02  5.80810e-02  3.25416e-01]
 [ 2.68470e-02  6.11730e-02  3.27452e-01]
 [ 2.61840e-02  6.40040e-02  3.29313e-01]
 [ 2.57820e-02  6.66490e-02  3.31078e-01]
 [ 2.50690e-02  7.03870e-02  3.32764e-01]
 [ 2.41750e-02  7.26100e-02  3.34464e-01]
 [ 2.29750e-02  7.54460e-02  3.35858e-01]
 [ 2.12490e-02  7.54930e-02  3.36983e-01]
 [ 1.97970e-02  7.54190e-02  3.37917e-01]
 [ 1.79650e-02  7.22710e-02  3.38599e-01]
 [ 1.68170e-02  7.13160e-02  3.39054e-01]
 [ 1.58910e-02  7.05480e-02  3.39359e-01]
 [ 1.49200e-02  6.40360e-02  3.39566e-01]
 [ 1.42230e-02  5.79580e-02  3.39670e-01]
 [ 1.34830e-02  5.24820e-02  3.39668e-01]
 [ 1.30460e-02  4.51460e-02  3.39447e-01]
 [ 1.26480e-02  3.47310e-02  3.38681e-01]
 [ 1.22550e-02  2.62510e-02  3.37202e-01]
 [ 1.18240e-02  2.18010e-02  3.35070e-01]
 [ 1.16950e-02  8.95800e-03  3.32431e-01]
 [ 1.16720e-02  2.35600e-03  3.29181e-01]
 [ 1.16920e-02 -2.88700e-03  3.25152e-01]
 [ 1.20290e-02 -1.18350e-02  3.21286e-01]
 [ 1.22350e-02 -1.81450e-02  3.17427e-01]
 [ 1.24430e-02 -2.89680e-02  3.14075e-01]
 [ 1.27180e-02 -3.21080e-02  3.10794e-01]
 [ 1.27260e-02 -4.11850e-02  3.08101e-01]
 [ 1.27320e-02 -4.64180e-02  3.05624e-01]
 [ 1.26770e-02 -4.94900e-02  3.03205e-01]
 [ 1.26460e-02 -5.23090e-02  3.00995e-01]
 [ 1.25440e-02 -5.67750e-02  2.99042e-01]
 [ 1.23380e-02 -6.11170e-02  2.97456e-01]
 [ 1.21040e-02 -6.22460e-02  2.95845e-01]
 [ 1.17510e-02 -6.30750e-02  2.94273e-01]
 [ 1.14800e-02 -6.41580e-02  2.92880e-01]
 [ 1.12050e-02 -6.50070e-02  2.91669e-01]
 [ 1.10550e-02 -6.54320e-02  2.90581e-01]
 [ 1.09040e-02 -6.52000e-02  2.89537e-01]
 [ 1.06560e-02 -6.51160e-02  2.88640e-01]
 [ 1.05710e-02 -6.48940e-02  2.87853e-01]
 [ 1.05310e-02 -6.52860e-02  2.87257e-01]
 [ 1.04430e-02 -6.55390e-02  2.86783e-01]
 [ 1.04370e-02 -6.46760e-02  2.86361e-01]
 [ 1.04790e-02 -6.43880e-02  2.86011e-01]
 [ 1.05260e-02 -6.49210e-02  2.85750e-01]
